session,repeat,variant,batch,context_len,warmup,iterations,decode_ms_per_token,tokens_per_second
1,1,fused_hadacore256,4,1024,10,50,43.0887451171875,92.83166611423214
1,2,fused_hadacore256,4,1024,10,50,43.06255859375,92.88811744178506
1,3,fused_hadacore256,4,1024,10,50,43.078046875,92.85472044744368
1,4,fused_hadacore256,4,1024,10,50,43.1035986328125,92.7996762886292
1,0,unfused_INT4,4,1024,10,50,108.0034375,37.0358582336789
1,1,unfused_INT4,4,1024,10,50,107.337099609375,37.265773106940124
1,2,unfused_INT4,4,1024,10,50,107.864296875,37.08363300819968
1,3,unfused_INT4,4,1024,10,50,108.095048828125,37.00447007855229
1,4,unfused_INT4,4,1024,10,50,107.576005859375,37.183012773581325
1,0,fused_current,4,4096,10,50,49.17501953125,81.34211309175096
1,1,fused_current,4,4096,10,50,49.0493994140625,81.55043788065623
1,2,fused_current,4,4096,10,50,49.0619873046875,81.52951439082514
1,3,fused_current,4,4096,10,50,49.05763671875,81.5367446852813
1,4,fused_current,4,4096,10,50,49.0525,81.54528311502982
1,0,fused_hadacore256,4,4096,10,50,49.1041943359375,81.45943649201779
1,1,fused_hadacore256,4,4096,10,50,49.0979150390625,81.4698546123106
1,2,fused_hadacore256,4,4096,10,50,49.066689453125,81.52170127192562
1,3,fused_hadacore256,4,4096,10,50,49.1092431640625,81.45106180188799
1,4,fused_hadacore256,4,4096,10,50,49.1102734375,81.449353058288
1,0,unfused_INT4,4,4096,10,50,182.10234375,21.965670060191087
1,1,unfused_INT4,4,4096,10,50,182.10455078125,21.965403845425765
1,2,unfused_INT4,4,4096,10,50,182.1001171875,21.965938637378176
1,3,unfused_INT4,4,4096,10,50,182.09203125,21.966914051874525
1,4,unfused_INT4,4,4096,10,50,182.0960546875,21.966428689871996
1,0,fused_current,8,10,10,50,42.264990234375,189.28195548223346
1,1,fused_current,8,10,10,50,42.260625,189.30150701746604
1,2,fused_current,8,10,10,50,42.268525390625,189.2661247599229
1,3,fused_current,8,10,10,50,42.2689599609375,189.26417890085614
1,4,fused_current,8,10,10,50,42.25978515625,189.3052690736844
1,0,fused_hadacore256,8,10,10,50,42.3299169921875,188.9916297609678
1,1,fused_hadacore256,8,10,10,50,42.316669921875,189.0507928617633
1,2,fused_hadacore256,8,10,10,50,42.2850439453125,189.19218838571973
1,3,fused_hadacore256,8,10,10,50,42.3077734375,189.09054648829863
1,4,fused_hadacore256,8,10,10,50,42.301650390625,189.1179168218217
1,0,unfused_INT4,8,10,10,50,106.671962890625,74.99627627741994
1,1,unfused_INT4,8,10,10,50,108.7502734375,73.5630334262809
1,2,unfused_INT4,8,10,10,50,108.402275390625,73.7991889115998
1,3,unfused_INT4,8,10,10,50,108.691787109375,73.60261720556414
1,4,unfused_INT4,8,10,10,50,109.184521484375,73.27045895552925
1,0,fused_current,8,128,10,50,45.0800146484375,177.4622315983938
1,1,fused_current,8,128,10,50,42.5163427734375,188.16293872289688
1,2,fused_current,8,128,10,50,42.5077587890625,188.20093620316788
1,3,fused_current,8,128,10,50,42.5201806640625,188.14595505144445
1,4,fused_current,8,128,10,50,42.5371142578125,188.07105605502366
1,0,fused_hadacore256,8,128,10,50,42.5599755859375,187.9700326389127
1,1,fused_hadacore256,8,128,10,50,42.5508154296875,188.01049801782264
1,2,fused_hadacore256,8,128,10,50,42.557373046875,187.98152769411698
1,3,fused_hadacore256,8,128,10,50,42.559521484375,187.97203824147937
1,4,fused_hadacore256,8,128,10,50,42.5598974609375,187.97037768576845
1,0,unfused_INT4,8,128,10,50,109.403515625,73.12379272546801
1,1,unfused_INT4,8,128,10,50,108.7446484375,73.56683859802008
1,2,unfused_INT4,8,128,10,50,109.9648046875,72.75054980304422
1,3,unfused_INT4,8,128,10,50,109.541669921875,73.03156876926919
1,4,unfused_INT4,8,128,10,50,108.3773828125,73.81613942311678
1,0,fused_current,8,1024,10,50,44.4925,179.8055852109906
1,1,fused_current,8,1024,10,50,44.433173828125,180.0456575743463
1,2,fused_current,8,1024,10,50,44.43080078125,180.05527380402373
1,3,fused_current,8,1024,10,50,44.44421875,180.00091406714176
1,4,fused_current,8,1024,10,50,44.4282763671875,180.06550454224686
1,0,fused_hadacore256,8,1024,10,50,44.47263671875,179.88589366969418
1,1,fused_hadacore256,8,1024,10,50,44.4394873046875,180.0200786555014
1,2,fused_hadacore256,8,1024,10,50,44.442392578125,180.00831044226186
1,3,fused_hadacore256,8,1024,10,50,44.4473681640625,179.98815971444455
1,4,fused_hadacore256,8,1024,10,50,44.4589306640625,179.94134992694825
1,0,unfused_INT4,8,1024,10,50,130.501552734375,61.301952600390365
1,1,unfused_INT4,8,1024,10,50,130.507412109375,61.2992003342722
1,2,unfused_INT4,8,1024,10,50,130.53376953125,61.286822779486094
1,3,unfused_INT4,8,1024,10,50,130.520107421875,61.29323793874851
1,4,unfused_INT4,8,1024,10,50,130.523701171875,61.291550332805194
1,0,fused_current,8,4096,10,50,51.7151220703125,154.6936307937764
1,1,fused_current,8,4096,10,50,51.7250830078125,154.66384072871742
1,2,fused_current,8,4096,10,50,51.7641015625,154.54725878591356
1,3,fused_current,8,4096,10,50,51.7852294921875,154.48420482923433
1,4,fused_current,8,4096,10,50,51.7919677734375,154.46410599797588
1,0,fused_hadacore256,8,4096,10,50,51.725322265625,154.66312532414216
1,1,fused_hadacore256,8,4096,10,50,51.7565234375,154.56988740096924
1,2,fused_hadacore256,8,4096,10,50,51.790771484375,154.46767388691163
1,3,fused_hadacore256,8,4096,10,50,51.7939013671875,154.45833947292033
1,4,fused_hadacore256,8,4096,10,50,51.7863818359375,154.48076726704912
1,0,unfused_INT4,8,4096,10,50,297.1621875,26.921325580832857
1,1,unfused_INT4,8,4096,10,50,297.1194140625,26.925201186339088
1,2,unfused_INT4,8,4096,10,50,297.1641015625,26.921152177990884
1,3,unfused_INT4,8,4096,10,50,297.18955078125,26.91884684023934
1,4,unfused_INT4,8,4096,10,50,297.18484375,26.919273200654263
2,0,fused_hadacore256,1,10,10,50,40.4340625,24.731623244634395
2,1,fused_hadacore256,1,10,10,50,40.44871826171875,24.72266224926129
2,2,fused_hadacore256,1,10,10,50,40.44496337890625,24.72495748436113
2,3,fused_hadacore256,1,10,10,50,40.4476708984375,24.72330242477893
2,4,fused_hadacore256,1,10,10,50,40.43050537109375,24.733799165294663
2,0,unfused_INT4,1,10,10,50,110.76109375,9.028440999843413
2,1,unfused_INT4,1,10,10,50,109.065107421875,9.168835236478497
2,2,unfused_INT4,1,10,10,50,110.138720703125,9.079459009656235
2,3,unfused_INT4,1,10,10,50,110.973994140625,9.011120197519531
2,4,unfused_INT4,1,10,10,50,110.6524609375,9.03730465212908
2,0,fused_current,1,10,10,50,44.221962890625,22.613197936810685
2,1,fused_current,1,10,10,50,41.3966455078125,24.156546689544616
2,2,fused_current,1,10,10,50,41.9419677734375,23.84246741597364
2,3,fused_current,1,10,10,50,40.65271484375,24.598603164475776
2,4,fused_current,1,10,10,50,41.0056298828125,24.386895235065023
2,0,fused_hadacore256,1,128,10,50,41.26953125,24.230951254141033
2,1,fused_hadacore256,1,128,10,50,41.1632275390625,24.29352749492333
2,2,fused_hadacore256,1,128,10,50,42.2094921875,23.69135348887571
2,3,fused_hadacore256,1,128,10,50,41.531298828125,24.078226017887015
2,4,fused_hadacore256,1,128,10,50,41.8465234375,23.89684776307769
2,0,unfused_INT4,1,128,10,50,113.05197265625,8.845489171963738
2,1,unfused_INT4,1,128,10,50,113.3136328125,8.825063455998269
2,2,unfused_INT4,1,128,10,50,113.856494140625,8.782986052292218
2,3,unfused_INT4,1,128,10,50,112.492705078125,8.889465315155418
2,4,unfused_INT4,1,128,10,50,112.983623046875,8.850840263682436
2,0,fused_current,1,128,10,50,41.187451171875,24.279239708886227
2,1,fused_current,1,128,10,50,40.5909228515625,24.636049878858717
2,2,fused_current,1,128,10,50,41.0688525390625,24.349353297583697
2,3,fused_current,1,128,10,50,41.0495166015625,24.360822801064025
2,4,fused_current,1,128,10,50,40.6081787109375,24.625581145077497
2,0,fused_hadacore256,1,1024,10,50,42.3261279296875,23.62606855182236
2,1,fused_hadacore256,1,1024,10,50,42.3283349609375,23.624836670822162
2,2,fused_hadacore256,1,1024,10,50,42.347734375,23.614014179477575
2,3,fused_hadacore256,1,1024,10,50,42.33015625,23.623820193198554
2,4,fused_hadacore256,1,1024,10,50,42.3149755859375,23.632295331686993
2,0,unfused_INT4,1,1024,10,50,109.69984375,9.115783266555473
2,1,unfused_INT4,1,1024,10,50,110.274619140625,9.06826981397029
2,2,unfused_INT4,1,1024,10,50,108.0654296875,9.253653114522994
2,3,unfused_INT4,1,1024,10,50,109.888125,9.100164371718964
2,4,unfused_INT4,1,1024,10,50,108.650771484375,9.20380027070318
2,0,fused_current,1,1024,10,50,42.282490234375,23.650451864517095
2,1,fused_current,1,1024,10,50,42.3141748046875,23.63274256477339
2,2,fused_current,1,1024,10,50,42.282646484375,23.65036446735984
2,3,fused_current,1,1024,10,50,42.2688720703125,23.658071555269842
2,4,fused_current,1,1024,10,50,42.235078125,23.67700130778437
2,0,fused_hadacore256,1,4096,10,50,48.2198583984375,20.73834376984408
2,1,fused_hadacore256,1,4096,10,50,48.0476123046875,20.812688748373883
2,2,fused_hadacore256,1,4096,10,50,48.117177734375,20.78259879497459
2,3,fused_hadacore256,1,4096,10,50,48.1326708984375,20.775909197103424
2,4,fused_hadacore256,1,4096,10,50,48.3645166015625,20.676315411941765
2,0,unfused_INT4,1,4096,10,50,108.779365234375,9.192919979312338
2,1,unfused_INT4,1,4096,10,50,109.771708984375,9.109815354540402
2,2,unfused_INT4,1,4096,10,50,108.522314453125,9.214694738490293
2,3,unfused_INT4,1,4096,10,50,108.463232421875,9.219714161850101
2,4,unfused_INT4,1,4096,10,50,109.489189453125,9.13332179181146
2,0,fused_current,1,4096,10,50,48.053046875,20.810334932585896
2,1,fused_current,1,4096,10,50,48.089345703125,20.794626863368133
2,2,fused_current,1,4096,10,50,48.072685546875,20.801833486604654
2,3,fused_current,1,4096,10,50,48.09009765625,20.794301711509117
2,4,fused_current,1,4096,10,50,48.100810546875,20.789670457330114
2,0,fused_hadacore256,2,10,10,50,40.8217431640625,48.993498194381466
2,1,fused_hadacore256,2,10,10,50,40.849970703125,48.95964343609678
2,2,fused_hadacore256,2,10,10,50,40.82005859375,48.995520067828174
2,3,fused_hadacore256,2,10,10,50,40.84239013671875,48.96873060820036
2,4,fused_hadacore256,2,10,10,50,40.830712890625,48.98273526003542
2,0,unfused_INT4,2,10,10,50,110.65130859375,18.074797536673394
2,1,unfused_INT4,2,10,10,50,107.361953125,18.628573175000163
2,2,unfused_INT4,2,10,10,50,107.996328125,18.519148148121353
2,3,unfused_INT4,2,10,10,50,108.267138671875,18.472825868811366
2,4,unfused_INT4,2,10,10,50,110.347919921875,18.12449207394191
2,0,fused_current,2,10,10,50,40.84212890625,48.96904381725174
2,1,fused_current,2,10,10,50,40.8355810546875,48.97689584290661
2,2,fused_current,2,10,10,50,40.82419677734375,48.99055359026542
2,3,fused_current,2,10,10,50,40.83796875,48.97403228460034
2,4,fused_current,2,10,10,50,40.82596435546875,48.98843252265012
2,0,fused_hadacore256,2,128,10,50,41.024150390625,48.75177135800106
2,1,fused_hadacore256,2,128,10,50,41.0093310546875,48.769388540693924
2,2,fused_hadacore256,2,128,10,50,41.017490234375,48.759687357074945
2,3,fused_hadacore256,2,128,10,50,41.0191748046875,48.75768490036636
2,4,fused_hadacore256,2,128,10,50,40.9833447265625,48.80031176917929
2,0,unfused_INT4,2,128,10,50,110.67158203125,18.071486494475757
2,1,unfused_INT4,2,128,10,50,109.913671875,18.196098500598836
2,2,unfused_INT4,2,128,10,50,109.47748046875,18.268597262529198
2,3,unfused_INT4,2,128,10,50,108.622236328125,18.41243623412815
2,4,unfused_INT4,2,128,10,50,109.8869921875,18.20051636855619
2,0,fused_current,2,128,10,50,40.9948291015625,48.78664075035187
2,1,fused_current,2,128,10,50,41.003603515625,48.77620083410161
2,2,fused_current,2,128,10,50,40.9740771484375,48.81134949677
2,3,fused_current,2,128,10,50,40.99103515625,48.7911562217539
2,4,fused_current,2,128,10,50,41.0015625,48.7786288632293
2,0,fused_hadacore256,2,1024,10,50,42.543779296875,47.010398066513744
2,1,fused_hadacore256,2,1024,10,50,42.5174072265625,47.03955698292233
2,2,fused_hadacore256,2,1024,10,50,42.5202294921875,47.036434748487714
2,3,fused_hadacore256,2,1024,10,50,42.528056640625,47.02777784794183
2,4,fused_hadacore256,2,1024,10,50,42.5327490234375,47.022589555589455
2,0,unfused_INT4,2,1024,10,50,109.431611328125,18.27625469210267
2,1,unfused_INT4,2,1024,10,50,109.072158203125,18.336485065926738
2,2,unfused_INT4,2,1024,10,50,110.7459375,18.0593531929783
2,3,unfused_INT4,2,1024,10,50,110.6725,18.07133660123337
2,4,unfused_INT4,2,1024,10,50,108.308916015625,18.465700457305598
2,0,fused_current,2,1024,10,50,42.48873046875,47.07130521282528
2,1,fused_current,2,1024,10,50,42.4897705078125,47.07015302971016
2,2,fused_current,2,1024,10,50,42.5117626953125,47.04580269546262
2,3,fused_current,2,1024,10,50,42.49515625,47.06418746254169
2,4,fused_current,2,1024,10,50,42.522841796875,47.03354516035614
2,0,fused_hadacore256,2,4096,10,50,48.4141943359375,41.31019894955506
2,1,fused_hadacore256,2,4096,10,50,48.2484619140625,41.4520985883921
2,2,fused_hadacore256,2,4096,10,50,48.26498046875,41.43791172348935
2,3,fused_hadacore256,2,4096,10,50,48.2980517578125,41.409537801418416
2,4,fused_hadacore256,2,4096,10,50,48.2687158203125,41.43470498459703
2,0,unfused_INT4,2,4096,10,50,131.57701171875,15.200223609539508
2,1,unfused_INT4,2,4096,10,50,131.57482421875,15.200476321175971
2,2,unfused_INT4,2,4096,10,50,131.574111328125,15.200558679908667
2,3,unfused_INT4,2,4096,10,50,131.58572265625,15.199217359049895
2,4,unfused_INT4,2,4096,10,50,131.571796875,15.200826069891736
2,0,fused_current,2,4096,10,50,48.237490234375,41.46152692195333
2,1,fused_current,2,4096,10,50,48.23052734375,41.46751259312474
2,2,fused_current,2,4096,10,50,48.254521484375,41.44689323357207
2,3,fused_current,2,4096,10,50,48.2576416015625,41.44421346805401
2,4,fused_current,2,4096,10,50,48.23291015625,41.46546400623602
2,0,fused_hadacore256,4,10,10,50,41.1444873046875,97.21837023703267
2,1,fused_hadacore256,4,10,10,50,41.14599609375,97.21480532118149
2,2,fused_hadacore256,4,10,10,50,41.133193359375,97.24506349537599
2,3,fused_hadacore256,4,10,10,50,41.1570654296875,97.18865906106882
2,4,fused_hadacore256,4,10,10,50,41.148837890625,97.20809152939226
2,0,unfused_INT4,4,10,10,50,105.153828125,38.03950908230427
2,1,unfused_INT4,4,10,10,50,108.6605078125,36.811902323355895
2,2,unfused_INT4,4,10,10,50,109.216689453125,36.62443917709821
2,3,unfused_INT4,4,10,10,50,109.401220703125,36.56266332580091
2,4,unfused_INT4,4,10,10,50,109.453798828125,36.54509978480682
2,0,fused_current,4,10,10,50,41.1172607421875,97.28274519746604
2,1,fused_current,4,10,10,50,41.1397802734375,97.22949353190052
2,2,fused_current,4,10,10,50,41.1474755859375,97.21130988086749
2,3,fused_current,4,10,10,50,41.1523779296875,97.1997294259485
2,4,fused_current,4,10,10,50,41.1409326171875,97.22677016633587
2,0,fused_hadacore256,4,128,10,50,41.4566552734375,96.48631742278828
2,1,fused_hadacore256,4,128,10,50,41.4374072265625,96.53113618160674
2,2,fused_hadacore256,4,128,10,50,41.4575390625,96.48426053388586
2,3,fused_hadacore256,4,128,10,50,41.42828125,96.55240042090813
2,4,fused_hadacore256,4,128,10,50,41.4325,96.54256923912388
2,0,unfused_INT4,4,128,10,50,109.581953125,36.502360890001704
2,1,unfused_INT4,4,128,10,50,109.74525390625,36.44804542907163
2,2,unfused_INT4,4,128,10,50,105.519423828125,37.90771267397544
2,3,unfused_INT4,4,128,10,50,109.2390625,36.616938194613304
2,4,unfused_INT4,4,128,10,50,109.59794921875,36.49703327948476
2,0,fused_current,4,128,10,50,41.4503466796875,96.50100229343019
2,1,fused_current,4,128,10,50,41.4581103515625,96.48293098938228
2,2,fused_current,4,128,10,50,41.4426708984375,96.51887567291931
2,3,fused_current,4,128,10,50,41.4464404296875,96.51009733359048
2,4,fused_current,4,128,10,50,41.4368994140625,96.5323191783629
2,0,fused_hadacore256,4,1024,10,50,43.08609375,92.83737864957878
2,1,fused_hadacore256,4,1024,10,50,43.0584716796875,92.896933958921
2,2,fused_hadacore256,4,1024,10,50,43.0673583984375,92.87776517412597
2,3,fused_hadacore256,4,1024,10,50,43.0901806640625,92.82857343264811
2,4,fused_hadacore256,4,1024,10,50,43.0726318359375,92.86639403034143
2,0,unfused_INT4,4,1024,10,50,108.248486328125,36.9520178589391
2,1,unfused_INT4,4,1024,10,50,105.384580078125,37.95621709584714
2,2,unfused_INT4,4,1024,10,50,106.42955078125,37.583546774724255
2,3,unfused_INT4,4,1024,10,50,108.061826171875,37.015846776806285
2,4,unfused_INT4,4,1024,10,50,109.211953125,36.626027513872465
2,0,fused_current,4,1024,10,50,43.0398291015625,92.9371719985474
2,1,fused_current,4,1024,10,50,43.05525390625,92.90387669550708
2,2,fused_current,4,1024,10,50,43.0801025390625,92.85028967544902
2,3,fused_current,4,1024,10,50,43.0544677734375,92.90557303016539
2,4,fused_current,4,1024,10,50,43.079501953125,92.85158413280678
2,0,fused_hadacore256,4,4096,10,50,49.2063671875,81.290292875271
2,1,fused_hadacore256,4,4096,10,50,49.07671875,81.50504153254948
2,2,fused_hadacore256,4,4096,10,50,49.0512353515625,81.54738553129188
2,3,fused_hadacore256,4,4096,10,50,49.0585498046875,81.53522710974639
2,4,fused_hadacore256,4,4096,10,50,49.0594287109375,81.53376639520926
2,0,unfused_INT4,4,4096,10,50,182.06796875,21.969817247164734
2,1,unfused_INT4,4,4096,10,50,182.08314453125,21.967986165317463
2,2,unfused_INT4,4,4096,10,50,182.16623046875,21.95796657650105
2,3,unfused_INT4,4,4096,10,50,182.0743359375,21.969048956867077
2,4,unfused_INT4,4,4096,10,50,182.09126953125,21.967005943212072
2,0,fused_current,4,4096,10,50,49.0415576171875,81.56347788183074
2,1,fused_current,4,4096,10,50,49.0405322265625,81.56518329614345
2,2,fused_current,4,4096,10,50,49.04947265625,81.55031610702363
2,3,fused_current,4,4096,10,50,49.0389013671875,81.5678958639242
2,4,fused_current,4,4096,10,50,49.04896484375,81.55116041169
2,0,fused_hadacore256,8,10,10,50,42.309794921875,189.08151208891445
2,1,fused_hadacore256,8,10,10,50,42.2787744140625,189.2202437481038
2,2,fused_hadacore256,8,10,10,50,42.2879345703125,189.17925600500382
2,3,fused_hadacore256,8,10,10,50,42.2677001953125,189.2698198159171
2,4,fused_hadacore256,8,10,10,50,42.325712890625,189.01040180168997
2,0,unfused_INT4,8,10,10,50,109.30857421875,73.18730536170271
2,1,unfused_INT4,8,10,10,50,109.293642578125,73.19730417330963
2,2,unfused_INT4,8,10,10,50,110.319189453125,72.51684896941005
2,3,unfused_INT4,8,10,10,50,108.0957421875,74.00846544097374
2,4,unfused_INT4,8,10,10,50,109.73619140625,72.90211093971284
2,0,fused_current,8,10,10,50,42.2660546875,189.27718849438682
2,1,fused_current,8,10,10,50,42.3782958984375,188.7758776136858
2,2,fused_current,8,10,10,50,42.2517333984375,189.3413442842524
2,3,fused_current,8,10,10,50,42.249990234375,189.34915619202022
2,4,fused_current,8,10,10,50,42.24603515625,189.36688307935702
2,0,fused_hadacore256,8,128,10,50,42.556220703125,187.9866178862199
2,1,fused_hadacore256,8,128,10,50,42.5601416015625,187.9692994185503
2,2,fused_hadacore256,8,128,10,50,42.5494677734375,188.0164528166951
2,3,fused_hadacore256,8,128,10,50,42.5441552734375,188.0399304812337
2,4,fused_hadacore256,8,128,10,50,42.6016357421875,187.78621667049674
2,0,unfused_INT4,8,128,10,50,108.402216796875,73.79922880166251
2,1,unfused_INT4,8,128,10,50,108.624560546875,73.64816906713968
2,2,unfused_INT4,8,128,10,50,110.199365234375,72.59569946691964
2,3,unfused_INT4,8,128,10,50,110.378759765625,72.47771235142488
2,4,unfused_INT4,8,128,10,50,110.72037109375,72.25409309029662
2,0,fused_current,8,128,10,50,44.772685546875,178.68036956649289
2,1,fused_current,8,128,10,50,42.5444140625,188.0387866723837
2,2,fused_current,8,128,10,50,42.5392529296875,188.06160073434015
2,3,fused_current,8,128,10,50,42.5446435546875,188.03777236296938
2,4,fused_current,8,128,10,50,42.5173486328125,188.1584872351624
2,0,fused_hadacore256,8,1024,10,50,44.5563525390625,179.54791054735483
2,1,fused_hadacore256,8,1024,10,50,44.4567822265625,179.95004584969885
2,2,fused_hadacore256,8,1024,10,50,44.420048828125,180.09885650856646
2,3,fused_hadacore256,8,1024,10,50,44.4429736328125,180.0059569842454
2,4,fused_hadacore256,8,1024,10,50,44.4347509765625,180.03926710919728
2,0,unfused_INT4,8,1024,10,50,130.501689453125,61.3018883780315
2,1,unfused_INT4,8,1024,10,50,130.48591796875,61.30929777354148
2,2,unfused_INT4,8,1024,10,50,131.811083984375,60.69292322145175
2,3,unfused_INT4,8,1024,10,50,130.474169921875,61.31481813442631
2,4,unfused_INT4,8,1024,10,50,130.4899609375,61.30739822837185
2,0,fused_current,8,1024,10,50,44.45935546875,179.9396306053765
2,1,fused_current,8,1024,10,50,44.4349658203125,180.03839661654405
2,2,fused_current,8,1024,10,50,44.4515771484375,179.97111718411108
2,3,fused_current,8,1024,10,50,44.4349609375,180.0384164003745
2,4,fused_current,8,1024,10,50,44.516162109375,179.71001139640512
2,0,fused_hadacore256,8,4096,10,50,51.7398974609375,154.61955652385717
2,1,fused_hadacore256,8,4096,10,50,51.7545654296875,154.57573517583884
2,2,fused_hadacore256,8,4096,10,50,51.7585693359375,154.5637776051388
2,3,fused_hadacore256,8,4096,10,50,51.791845703125,154.46447006072424
2,4,fused_hadacore256,8,4096,10,50,51.78064453125,154.4978837637284
2,0,unfused_INT4,8,4096,10,50,297.06236328125,26.930372167092177
2,1,unfused_INT4,8,4096,10,50,297.0655078125,26.93008710068552
2,2,unfused_INT4,8,4096,10,50,297.054921875,26.931046789274816
2,3,unfused_INT4,8,4096,10,50,297.07755859375,26.928994697105022
2,4,unfused_INT4,8,4096,10,50,297.0795703125,26.92881234338917
2,0,fused_current,8,4096,10,50,53.0527685546875,150.79326146294312
2,1,fused_current,8,4096,10,50,53.272783203125,150.17049080196577
2,2,fused_current,8,4096,10,50,53.0039892578125,150.93203572070462
2,3,fused_current,8,4096,10,50,52.4236865234375,152.60277425211925
2,4,fused_current,8,4096,10,50,52.1643896484375,153.36132664287058
